Contratada;"Nº Processo";"Tipo de contrato";"Tipo de processo";"Data do Ateste";"Data do Pagamento";"Nº Empenho";"Tipo Rubrica";PTRES;"Nº Ordem Bancária";Justificativa;Tema;"IDN Nota Fiscal";"Nº Nota Fiscal";"Valor bruto da contratada";"Valor líquido da contratada";"Veículo / Fornecedor";"Valor bruto do fornecedor";"Valor líquido do fornecedor";"Nome fantasia do veículo";"Grupo / Editora";Meios;"Tipo da praça de veiculação";"Praças de Veiculação"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002135/2014-61;Publicidade;Midia;18/11/2014;25/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801296;;"Campanha Aduana";238909;8004;52487,5;51289,95;"31.433.592/0001-69 / TURNER INTERNATIONAL DO BRASIL LTDA ";44200;40023,1;"WARNER CHANNEL";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002135/2014-61;Publicidade;Midia;18/11/2014;25/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801296;;"Campanha Aduana";238908;8003;65287,8;63798,21;"27.865.757/0001-02 / GLOBO COMUNICAÇÃO E PARTICIPAÇÕES S/A";54979,2;49783,67;"GLOBO NEWS";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002135/2014-61;Publicidade;Midia;18/11/2014;25/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801296;;"Campanha Aduana";238907;8002;72272,2;70623,25;"03.347.577/0001-62 / FOX LATIN AMERICAN CHANNELS DO BRASIL LTDA";60860,8;55109,45;FX;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002135/2014-61;Publicidade;Midia;18/11/2014;25/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801296;;"Campanha Aduana";238906;8001;129078,4;126133,37;"03.347.577/0001-62 / FOX LATIN AMERICAN CHANNELS DO BRASIL LTDA";108697,6;98425,68;FOX;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002135/2014-61;Publicidade;Midia;18/11/2014;25/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801296;;"Campanha Aduana";238904;7999;23742,92;23201,21;"15.777.407/0001-05 / A&E OLE AUDIOVISUAL SERVIÇOS E REPRESENTAÇOES LTDA";19994,04;18104,6;A&E;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002135/2014-61;Publicidade;Midia;18/11/2014;25/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801296;;"Microempreendedores Individuais";238903;7998;43320;42331,62;"77.237.733/0001-79 / RADIO E TELEVISAO OM LTDA";36480;33032,64;CNT;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002135/2014-61;Publicidade;Midia;18/11/2014;25/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801296;;"Campanha Aduana";238902;7997;3639,45;3556,42;"00.811.990/0001-48 / GLOBOSAT PROGRAMADORA LTDA";3064,8;2775,18;OFF;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002135/2014-61;Publicidade;Midia;18/11/2014;25/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801296;;"Campanha Aduana";238901;7996;5985;5848,45;"07.408.191/0001-74 / Discovery Networks Brasil Agenciamento e Representação Ltda.";5040;4563,72;TLC;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002115/2014-91;Publicidade;Midia;18/11/2014;24/11/2014;2014NE800004;Institucional;060132;14OB801279;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";233682;5859;1261,24;1232,46;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";1062,1;961,73;"GLO,GLO    ";;Televisão;Regional;"VILHENA - RO"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002116/2014-35;Publicidade;Midia;18/11/2014;24/11/2014;2014NE800004;Institucional;060132;14OB801280;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";238691;7854;33900,31;33126,85;"03.602.062/0001-61 / CANAL 23 LTDA";28547,63;25849,88;"REDE SUPER";;Televisão;Regional;"BELO HORIZONTE - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002116/2014-35;Publicidade;Midia;18/11/2014;24/11/2014;2014NE800004;Institucional;060132;14OB801280;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";238700;7863;5413,1;5289,59;"09.143.573/0001-49 / MICROONDAS - MARKETING, PUBLICIDADE E EVENTOS LTDA - ME ";4558,4;4558,4;"TV OSASCO";;Televisão;Regional;"OSASCO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002116/2014-35;Publicidade;Midia;18/11/2014;24/11/2014;2014NE800004;Institucional;060132;14OB801280;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";238699;7862;2715,48;2653,52;"17.178.195/0055-50 / SOCIEDADE MINEIRA DE CULTURA";2286,72;2286,72;"TV HORIZONTE";;Televisão;Regional;"BELO HORIZONTE - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002116/2014-35;Publicidade;Midia;18/11/2014;24/11/2014;2014NE800004;Institucional;060132;14OB801280;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";238698;7861;3420;3341,97;"04.687.533/0001-44 / FUNDACAO DOM BOSCO DE COMUNICACAO DE PONTE NOVA";2880;2880;"TV EDUCAR";;Televisão;Regional;"PONTE NOVA - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002116/2014-35;Publicidade;Midia;18/11/2014;24/11/2014;2014NE800004;Institucional;060132;14OB801280;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";238697;7860;41761,28;40808,47;"23.089.402/0001-00 / NTV - Nossa TV";35167,39;35167,39;"NTV - NOSSA TV";;Televisão;Regional;"PATOS DE MINAS - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002116/2014-35;Publicidade;Midia;18/11/2014;24/11/2014;2014NE800004;Institucional;060132;14OB801280;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";238696;7859;902,5;881,9;"93.049.245/0004-37 / RBS EMPRESA DE TVA LTDA ";760;688,18;"TV COM";;Televisão;Regional;"FLORIANOPOLIS - SC"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002116/2014-35;Publicidade;Midia;18/11/2014;24/11/2014;2014NE800004;Institucional;060132;14OB801280;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";238695;7858;1812,22;1770,87;"67.179.200/0001-24 / Fundação Sociedade Comunicação Cultural e Trabalho";1526,08;1526,08;TVT;;Televisão;Regional;"SAO BERNARDO DO CAMPO - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002116/2014-35;Publicidade;Midia;18/11/2014;24/11/2014;2014NE800004;Institucional;060132;14OB801280;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";238694;7857;31207,5;30495,47;"04.687.533/0001-44 / FUNDACAO DOM BOSCO DE COMUNICACAO DE PONTE NOVA";26280;26280;"TV EDUCAR";;Televisão;Regional;"PONTE NOVA - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002116/2014-35;Publicidade;Midia;18/11/2014;24/11/2014;2014NE800004;Institucional;060132;14OB801280;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";238693;7856;12671,67;12382,56;"01.406.705/0001-76 / FUNDACAO CULTURAL E EDUCACIONAL DE ITAJAI ";10670,88;10670,88;TVBE;;Televisão;Regional;"ITAJAI - SC"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002116/2014-35;Publicidade;Midia;18/11/2014;24/11/2014;2014NE800004;Institucional;060132;14OB801280;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";238692;7855;12671,67;12382,56;"01.406.705/0001-76 / FUNDACAO CULTURAL E EDUCACIONAL DE ITAJAI ";10670,88;10670,88;TVBE;;Televisão;Regional;"ITAJAI - SC"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002088/2014-56;Publicidade;Midia;14/11/2014;20/11/2014;2013NE800004;Institucional;060132;14OB801263;;"SECA SEMIÁRIDO 2013 ¿ Ações e Obras";230340;004960;13727,41;13414,21;"11.743.564/0001-30 / TV JANGADEIRO LTDA";11559,92;10467,51;"BAN    ";;Televisão;Estadual;CEARA
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001950/2014-11;Publicidade;Midia;23/10/2014;13/11/2014;2012NE800037;Institucional;042624;14OB801248;;"Brasil - Campanha Regional 2012 II";227207;004023;5878,84;5744,71;"03.602.062/0001-61 / CANAL 23 LTDA";4950,6;4482,77;"REDE SUPER";;Televisão;Regional;"BELO HORIZONTE - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001951/2014-58;Publicidade;Midia;23/10/2014;13/11/2014;2012NE800037;Institucional;042624;14OB801249;;"Brasil - Campanha Regional 2012 II";180233;000774;4470,53;4354,46;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";3764,66;3359,83;"REC    ";;Televisão;Regional;"GURUPI - TO"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001951/2014-58;Publicidade;Midia;23/10/2014;13/11/2014;2012NE800037;Institucional;042624;14OB801249;;"Brasil - Campanha Regional 2012 II";227460;004224;1322,98;1289,68;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";1114,08;997,94;"SBT    ";;Televisão;Regional;"GURUPI - TO"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001951/2014-58;Publicidade;Midia;23/10/2014;13/11/2014;2012NE800037;Institucional;042624;14OB801249;;"Brasil - Campanha Regional 2012 II";227343;004154;17331,35;16760,9;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";14594,82;12605,16;"GLO    ";;Televisão;Regional;"SAO LUIS - MA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.001951/2014-58;Publicidade;Midia;23/10/2014;13/11/2014;2012NE800037;Institucional;042624;14OB801249;;"Brasil - Campanha Regional 2012 II";191336;001380;2575,36;2500,29;"84.323.617/0001-38 / SOCIEDADE DE COMUNICAÇAO NORTE LTDA";2168,72;1906,89;"BAN    ";;Televisão;Regional;"RIO BRANCO - AC"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001952/2014-01;Publicidade;Midia;23/10/2014;13/11/2014;2012NE800040;"Utilidade Pública";042625;14OB801238;;"PLANO SAFRA DA PESCA E AQUICULTURA 2012/2013/2014 ¿ CAMPANHA DE DIVULGAÇÃO";237767;43445;1158,87;1132,43;"26.410.878/0001-99 / RBC - REDE BRASILIENSE DE COM. LTDA";975,89;975,89;"TV UNIÃO";;Televisão;Regional;"NATAL - RN"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001952/2014-01;Publicidade;Midia;23/10/2014;13/11/2014;2012NE800040;"Utilidade Pública";042625;14OB801238;;"PLANO SAFRA DA PESCA E AQUICULTURA 2012/2013/2014 ¿ CAMPANHA DE DIVULGAÇÃO";237768;43446;1316,89;1286,84;"26.410.878/0001-99 / RBC - REDE BRASILIENSE DE COM. LTDA";1108,96;1108,96;"TV UNIÃO";;Televisão;Regional;"SAO LUIS - MA"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001954/2014-91;Publicidade;Midia;23/10/2014;13/11/2014;2012NE800039;Institucional;042624;14OB801237;;"Ação Brasil Carinhoso - campanha";231218;31003;1368;1336,79;"06.986.013/0001-68 / CANAL PUBLICIDADE LIMITADA";1152;1043,14;"CONEXÃO BR - SBA";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001954/2014-91;Publicidade;Midia;23/10/2014;13/11/2014;2012NE8000113;"Utilidade Pública";045668;14OB801237;;"Complementar - Ações Estratégicas de Enfrentamento ao Crack - Capacitação";237669;43395;49535,11;48404,92;"05.354.891/0001-06 / FUNDACAO INTERNACIONAL DE COMUNICACAO - F. I. C.";41713,78;41713,78;"RIT ";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001954/2014-91;Publicidade;Midia;23/10/2014;13/11/2014;2012NE800039;Institucional;042624;14OB801237;;"Ação Brasil Carinhoso - campanha";231226;30916;1231,2;1203,11;"06.986.013/0001-68 / CANAL PUBLICIDADE LIMITADA";1036,8;938,82;"CONEXÃO BR - SBA";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001999/2014-66;Publicidade;Midia;03/11/2014;13/11/2014;2012NE800021;Institucional;042624;14OB801256;;"Brasil - Campanha Regional 2012";217061;058019;23735,94;23194,38;"61.317.095/0001-66 / TV CARIOBA COMUNICACOES LTDA";19988,16;18099,28;"TV- CNT";;Televisão;Regional;"SAO PAULO - SP"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001999/2014-66;Publicidade;Midia;03/11/2014;13/11/2014;2012NE800021;Institucional;042624;14OB801256;;"Brasil - Campanha Regional 2012";232833;2062;9715,84;9494,17;"02.131.538/0001-60 / TV OMEGA LTDA.";8181,76;7389,37;TV-CUIABA;;Televisão;Regional;"CUIABA - MT"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001999/2014-66;Publicidade;Midia;03/11/2014;13/11/2014;2012NE800021;Institucional;042624;14OB801256;;"CAMPANHA INSTITUCIONAL CONTINUADA 2012 - OPORTUNIDADES";232699;1944;10707,03;10462,74;"23.493.364/0001-56 / TV DIARIO LTDA";9016,45;8164,4;TV-DIARIO;;Televisão;Estadual;CEARA
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.002001/2014-41;Publicidade;Midia;03/11/2014;13/11/2014;2012NE800021;Institucional;042624;14OB801258;;"SECA Semiárido 2012 - Ações e Obras";222886;056545;20559,54;20090,46;"07.663.719/0001-51 / FUNDAÇAO DEMOCRITO ROCHA";17313,3;17313,3;"TV-O POVO";;Televisão;Regional;"FORTALEZA - CE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.002002/2014-95;Publicidade;Midia;03/11/2014;13/11/2014;2012NE800021;Institucional;042624;14OB801259;;"REDUÇÃO DO CUSTO DA ENERGIA ELÉTRICA - CAMPANHA PUBLICITÁRIA";214915;057555;49404,87;48277,66;"07.075.887/0001-26 / REDE VISÃO CRISTÃ";41604,1;37672,51;"TV-BOAS NOVAS";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002069/2014-20;Publicidade;Midia;06/11/2014;13/11/2014;2014NE800004;Institucional;060132;14OB801242;;"Comunicação Institucional 2014 - Prestação de Contas Regional III";238350;7723;21802,5;21305,05;"49.973.613/0001-02 / SISTEMA OPINIAO DE COMUNICACAO E COMERCIO LTDA";18360;16624,98;"NOVA TV";;Televisão;Regional;"CATANDUVA - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002070/2014-54;Publicidade;Midia;06/11/2014;13/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801243;;"Campanha Aduana";238483;7748;11781,9;11513,08;"01.253.766/0001-40 / NBCUniversal Networks International Brasil Programadora S.A.";9921,6;8984,01;"STUDIO UNIVERSAL";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002070/2014-54;Publicidade;Midia;06/11/2014;13/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801243;;"Campanha Aduana";238488;7753;65284;63794,49;"01.253.766/0001-40 / NBCUniversal Networks International Brasil Programadora S.A.";54976;49780,77;UNIVERSAL;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002070/2014-54;Publicidade;Midia;06/11/2014;13/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801243;;"Campanha Aduana";238487;7752;3762;3676,17;"01.253.766/0001-40 / NBCUniversal Networks International Brasil Programadora S.A.";3168;2868,62;SYFY;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002070/2014-54;Publicidade;Midia;06/11/2014;13/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801243;;"Campanha Aduana";238486;7751;90305,1;88244,71;"00.252.848/0001-08 / TELECINE PROGRAMACAO DE FILMES LTDA";76046,4;68860,02;MEGAPIX;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002070/2014-54;Publicidade;Midia;06/11/2014;13/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801243;;"Campanha Aduana";238485;7750;24172,75;23621,23;"01.253.766/0001-40 / NBCUniversal Networks International Brasil Programadora S.A.";20356;18432,36;UNIVERSAL;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002070/2014-54;Publicidade;Midia;06/11/2014;13/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801243;;"Campanha Aduana";238484;7749;4275;4177,46;"01.253.766/0001-40 / NBCUniversal Networks International Brasil Programadora S.A.";3600;3259,8;SYFY;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002071/2014-07;Publicidade;Midia;06/11/2014;13/11/2014;2013NE800004;Institucional;060132;14OB801244;;"Brasil sem Miséria - resultados";208364;002081;163324,65;159593,34;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";137536,55;124490,38;BAND;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001911/2014-14;Publicidade;Midia;14/10/2014;12/11/2014;2013NE800057;"Utilidade Pública";071160;14OB801222;;"7 ANOS DA LEI MARIA DA PENHA - AÇÃO PUBLICITÁRIA";233945;2762;28872,69;28213,94;"02.131.538/0001-60 / TV OMEGA LTDA.";24313,84;21875,17;"TV-REDE TV";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001983/2014-53;Publicidade;Midia;30/10/2014;12/11/2014;2013NE800057;"Utilidade Pública";071160;14OB801177/801223;;"Programa ¿Mulher, Viver sem Violência¿ ¿ Campanha Publicitária ";229978;6051;224341,94;219223,4;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";188919,53;170676,56;TV-SBT;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001983/2014-53;Publicidade;Midia;30/10/2014;12/11/2014;2013NE800006;Institucional;060132;14OB801177/801223;;"Campanha de Oportunidade Institucional - 2013 III";238065;6144;9115,44;8907,47;"80.592.488/0001-22 / TELEVISAO LONDRINA LTDA";7676,16;6950,76;TV-TAROBA;;Televisão;Regional;"LONDRINA - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001983/2014-53;Publicidade;Midia;30/10/2014;12/11/2014;2013NE800057;"Utilidade Pública";071160;14OB801177/801223;;"7 ANOS DA LEI MARIA DA PENHA - AÇÃO PUBLICITÁRIA";237790;5912;14696,5;14361,18;"07.408.191/0001-74 / Discovery Networks Brasil Agenciamento e Representação Ltda.";12376;11206,47;"TV-DISCOVERY HOME   HEALTH";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001983/2014-53;Publicidade;Midia;30/10/2014;12/11/2014;2013NE800006;Institucional;060132;14OB801177/801223;;"7 de Setembro de 2013";237789;5913;21246,75;20761,99;"07.408.191/0001-74 / Discovery Networks Brasil Agenciamento e Representação Ltda.";17892;16201,21;"TV-DISCOVERY CHANNEL";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001507/2014-32;Publicidade;Midia;11/08/2014;10/11/2014;2014NE800024;"Utilidade Pública";076828;14OB801218;;"DIA INTERNACIONAL DA MULHER - 2014";231862;39950;112308,05;109745,66;"00.811.990/0001-48 / GLOBOSAT PROGRAMADORA LTDA";94575,2;85637,84;VIVA;;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001507/2014-32;Publicidade;Midia;11/08/2014;10/11/2014;2014NE800024;"Utilidade Pública";076828;14OB801218;;"DIA INTERNACIONAL DA MULHER - 2014";234759;40028;9063;8856,22;"01.253.766/0001-40 / NBCUniversal Networks International Brasil Programadora S.A.";7632;6910,78;"STUDIO UNIVERSAL";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001507/2014-32;Publicidade;Midia;11/08/2014;10/11/2014;2014NE800024;"Utilidade Pública";076828;14OB801218;;"DIA INTERNACIONAL DA MULHER - 2014";231864;39951;36708;35870,48;"00.811.990/0001-48 / GLOBOSAT PROGRAMADORA LTDA";30912;27990,82;GNT;;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.001666/2014-37;Publicidade;Midia;11/09/2014;10/11/2014;2014NE800008;"Utilidade Pública";060133;14OB801220;;"Campanha de Proteção aos Direitos das Crianças e Adolescentes - Reedição de Peças (III)";235826;42448;4479,92;4377,7;"02.131.538/0001-60 / TV OMEGA LTDA.";3772,56;2923;"RTV    ";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002005/2014-29;Publicidade;Midia;03/11/2014;06/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801210;;"Campanha Aduana";237901;7546;8910,81;8707,5;"13-3417984 / BLOOMBERG LP";7503,84;7503,84;BLOOMBERG;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002005/2014-29;Publicidade;Midia;03/11/2014;06/11/2014;2014NE800007;"Utilidade Pública";060133;14OB801210;;"Campanha Aduana";237902;7545;20791,9;20317,51;"13-3417984 / BLOOMBERG LP";17508,96;17508,96;BLOOMBERG;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.002006/2014-73;Publicidade;Midia;03/11/2014;06/11/2014;2014NE800006;Institucional;060132;14OB801209;;"Energia Elétrica Paraná - Fato Relevante";238325;6207;1710;1670,98;"04.166.662/0001-97 / Fundação Candido Garcia";1440;1440;"TV UP";;Televisão;Regional;"UMUARAMA - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.002006/2014-73;Publicidade;Midia;03/11/2014;06/11/2014;2014NE800006;Institucional;060132;14OB801209;;"Comunicação Institucional 2014 - Prestação de Contas Regional I";238335;6214;11400;11139,9;"00.888.202/0001-11 / ROBERTO PETTO COMUNICACAO LTDA";9600;9600;"TERE TV";;Televisão;Regional;"TERESOPOLIS - RJ"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002007/2014-18;Publicidade;Midia;03/11/2014;06/11/2014;2013NE800004;Institucional;060132;14OB801211;;"SECA SEMIÁRIDO 2013 ¿ Ações e Obras";220943;003388;21762,56;21266,03;"05.354.891/0001-06 / FUNDACAO INTERNACIONAL DE COMUNICACAO - F. I. C.";18326,37;18326,37;"TV SUL BAHIA";;Televisão;Estadual;BAHIA
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001970/2014-84;Publicidade;Midia;27/10/2014;05/11/2014;2013NE800006;Institucional;060132;14OB801194;;"Campanha de Oportunidade Institucional - 2013 III";237794;5916;12884,59;12590,62;"23.493.364/0001-56 / TV DIARIO LTDA";10850,18;9824,84;TV-DIARIO;;Televisão;Regional;"FORTALEZA - CE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001970/2014-84;Publicidade;Midia;27/10/2014;05/11/2014;2013NE800006;Institucional;060132;14OB801194;;"Campanha de Oportunidade Institucional - 2013 III";237795;5917;9104,73;8897;"23.493.364/0001-56 / TV DIARIO LTDA";7667,14;6942,6;TV-DIARIO;;Televisão;Regional;"FORTALEZA - CE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001971/2014-29;Publicidade;Midia;27/10/2014;05/11/2014;2014NE800006;Institucional;060132;14OB801195;;"Copa 2014 - Celebração";237791;5940;91200;89119,2;"00.637.277/0001-20 / ESPN DO BRASIL EVENTOS ESPORTIVOS LTDA";76800;69542,4;"ESPN BRASIL";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.001971/2014-29;Publicidade;Midia;27/10/2014;05/11/2014;2014NE800006;Institucional;060132;14OB801195;;"Energia Elétrica Paraná - Fato Relevante";237881;6066;1882,07;1839,13;"02.131.538/0001-60 / TV OMEGA LTDA.";1584,9;1435,13;SUDOESTE;;Televisão;Regional;"PATO BRANCO - PR"
